submission_id,result,filename,filepath,hash,file_size
2025082210370500106847,4,2025082210370500106847_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082210370500106847_4_front.jpg,3eb22af1bd0697772b3908be615dabb7,29990
2025082509161200105439,4,2025082509161200105439_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082509161200105439_4_front.jpg,ad92ef0bd307f03fb947f9443150a960,3164067
2025082210213600102677,4,2025082210213600102677_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082210213600102677_4_front.jpg,473e5d74371dc08c8eef20d99355eca8,635639
2025082207504100103662,4,2025082207504100103662_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082207504100103662_4_front.jpg,11e118b7f2b5c4a4487dbe633e67ec48,2583152
2025082517021200107829,4,2025082517021200107829_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082517021200107829_4_front.jpg,6e6b971fad0557490577489d17158345,1840888
2025082714350600100505,4,2025082714350600100505_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082714350600100505_4_front.jpg,7c11838360b0f04e5033f515d79dacfe,2261252
2025082213285200100332,5,2025082213285200100332_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082213285200100332_5_front.jpg,9ce5d282336216db4e96b91f0fe1542d,149927
2025082209203900100422,4,2025082209203900100422_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082209203900100422_4_front.jpg,39609d2080d8a9bd4941bff2ab35489e,101601
2025082310062900104087,4,2025082310062900104087_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082310062900104087_4_front.jpg,0d3eeae4c7fb2b3a01321194b9dccec8,3377617
2025082305082900105489,5,2025082305082900105489_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082305082900105489_5_front.jpg,6293a0e26f771f2af439c027c2657485,3789332
2025082216235300106189,4,2025082216235300106189_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082216235300106189_4_front.jpg,2b4670d63b775c53ac585265dc1286e1,2124924
2025082209332700105907,4,2025082209332700105907_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082209332700105907_4_front.jpg,7d032395a2718c0ea04269420ccd5263,1646212
2025082210594600102154,4,2025082210594600102154_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082210594600102154_4_front.jpg,a1ef16153fac7cffb435292268f3aec4,884350
2025082219191100108826,4,2025082219191100108826_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082219191100108826_4_front.jpg,c59a3539f27761bf1d6959ae1a5be821,2016070
2025082705003500107112,4,2025082705003500107112_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082705003500107112_4_front.jpg,f942c506782716185e286daea02b705d,2458264
